lat,lon,name,address,station_id,parking_hoop,parking_type,contact_phone,vehicle_capacity,is_charging_station,rental_uris.ios,rental_uris.web,rental_uris.android
35.7885726,139.7061057,リノア北赤羽,東京都北区浮間1-3-1,5332,False,street_parking,+8105038218282,5,False,https://www.hellocycling.jp/app/port/detail/5332?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5332?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5332?referrer=odpt
35.583651,139.666125,丸子橋付近(2),神奈川県川崎市中原区上丸子八幡町地先,5333,False,street_parking,+8105038218282,15,False,https://www.hellocycling.jp/app/port/detail/5333?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5333?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5333?referrer=odpt
35.573637,139.670978,下沼部小学校向かい,神奈川県川崎市中原区下沼部地先,5334,False,street_parking,+8105038218282,6,False,https://www.hellocycling.jp/app/port/detail/5334?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5334?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5334?referrer=odpt
35.563103,139.67703,ガス橋付近,神奈川県川崎市中原区上平間地先,5335,False,street_parking,+8105038218282,7,False,https://www.hellocycling.jp/app/port/detail/5335?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5335?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5335?referrer=odpt
35.556121,139.685587,古市場歩道橋下,神奈川県川崎市幸区古市場地先,5336,False,street_parking,+8105038218282,5,False,https://www.hellocycling.jp/app/port/detail/5336?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5336?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5336?referrer=odpt
35.553374,139.695119,多摩川交流センター,神奈川県川崎市幸区古市場地先,5337,False,street_parking,+8105038218282,15,False,https://www.hellocycling.jp/app/port/detail/5337?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5337?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5337?referrer=odpt
35.5307193,139.6893124,東京電力パワーグリッド(株) 川崎支社(2),神奈川県川崎市幸区柳町26,5338,False,street_parking,+8105038218282,4,False,https://www.hellocycling.jp/app/port/detail/5338?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5338?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5338?referrer=odpt
35.817162,139.550081,OSCデオシティ新座 駐輪場,埼玉県新座市中野2-1-38,5339,False,street_parking,+8105038218282,7,False,https://www.hellocycling.jp/app/port/detail/5339?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5339?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5339?referrer=odpt
35.817801,139.550023,OSCデオシティ新座 Olympic食品館,埼玉県新座市中野2-1-38,5340,False,street_parking,+8105038218282,10,False,https://www.hellocycling.jp/app/port/detail/5340?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5340?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5340?referrer=odpt
35.592233,139.60015,ファミリーマート　川崎下作延店,神奈川県川崎市高津区下作延3-14-33,5347,False,street_parking,+8105038218282,3,False,https://www.hellocycling.jp/app/port/detail/5347?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5347?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5347?referrer=odpt
35.661019,139.669507,サイクルパーク 下北沢,東京都世田谷区北沢-1-38-16,5349,False,street_parking,+8105038218282,19,False,https://www.hellocycling.jp/app/port/detail/5349?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5349?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5349?referrer=odpt
35.308493,139.483596,ファミリーマート　片瀬江ノ島駅前店,神奈川県藤沢市片瀬海岸2-16-10,5350,False,street_parking,+8105038218282,4,False,https://www.hellocycling.jp/app/port/detail/5350?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5350?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5350?referrer=odpt
35.3595836,139.342186,平塚市保健センター,神奈川県平塚市東豊田448-3,5351,False,street_parking,+8105038218282,4,False,https://www.hellocycling.jp/app/port/detail/5351?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5351?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5351?referrer=odpt
34.961308,138.386927,新川公園,静岡県静岡市駿河区新川2-3,5358,False,street_parking,+8105038218282,6,False,https://www.hellocycling.jp/app/port/detail/5358?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5358?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5358?referrer=odpt
35.003348,138.480611,清水月見町公園,静岡県静岡市清水区月見町12-155,5359,False,street_parking,+8105038218282,6,False,https://www.hellocycling.jp/app/port/detail/5359?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5359?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5359?referrer=odpt
35.01871,138.466558,渋川西公園,静岡県静岡市清水区渋川3-8,5360,False,street_parking,+8105038218282,6,False,https://www.hellocycling.jp/app/port/detail/5360?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5360?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5360?referrer=odpt
34.966509,138.396,大坪町公園,静岡県静岡市駿河区大坪町8-24,5361,False,street_parking,+8105038218282,6,False,https://www.hellocycling.jp/app/port/detail/5361?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5361?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5361?referrer=odpt
35.7615353,139.8211114,綾瀬西自転車駐車場,東京都足立区綾瀬4-1-11,5362,False,street_parking,+8105038218282,7,False,https://www.hellocycling.jp/app/port/detail/5362?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5362?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5362?referrer=odpt
35.653549,139.571319,菊野台３丁目,東京都調布市菊野台3-32-9,5363,False,street_parking,+8105038218282,10,False,https://www.hellocycling.jp/app/port/detail/5363?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5363?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5363?referrer=odpt
35.7959195,139.7935588,竹の塚東自転車駐車場B棟,東京都足立区竹の塚6-16-9,5364,False,street_parking,+8105038218282,10,False,https://www.hellocycling.jp/app/port/detail/5364?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5364?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5364?referrer=odpt
35.7740905,139.8043212,中央公園(足立区役所),東京都足立区中央本町1-14,5365,False,street_parking,+8105038218282,7,False,https://www.hellocycling.jp/app/port/detail/5365?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5365?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5365?referrer=odpt
35.7802088,139.7489097,鹿浜2丁目無料自転車駐車場,東京都足立区鹿浜2-24-2,5367,False,street_parking,+8105038218282,5,False,https://www.hellocycling.jp/app/port/detail/5367?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5367?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5367?referrer=odpt
35.778678,139.7615134,椿2丁目無料自転車駐車場(1),東京都足立区椿2-21-2,5368,False,street_parking,+8105038218282,5,False,https://www.hellocycling.jp/app/port/detail/5368?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5368?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5368?referrer=odpt
35.7790283,139.7744296,西新井6丁目無料自転車駐車場,東京都足立区西新井6-7-8,5369,False,street_parking,+8105038218282,7,False,https://www.hellocycling.jp/app/port/detail/5369?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5369?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5369?referrer=odpt
34.715133177367,135.36117821932,武庫川女子大学浜甲子園キャンパス,兵庫県西宮市甲子園九番町９－８,5373,False,street_parking,+8105038218282,5,False,https://www.hellocycling.jp/app/port/detail/5373?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5373?referrer=odpt,https://www.hellocycling.jp/app/port/detail/5373?referrer=odpt
